Tract Code,Tract Income Level,Distressed (Y/N),Tract Median Fam Income,MSA Median Fam Income,2017 Median Fam Income,2015 Median Fam Income,Tract Population,Tract Minority %,Minority Pop,Owner Occupied Units,1-4 Fam Units,state,county
1028.00,Middle,No,108.43,"$73,700","$79,913","$78,125",1529,97.25,1487,268,497,36,047
1034.00,Low,No,35.30,"$73,700","$26,016","$25,438",4029,92.11,3711,0,32,36,047
1058.01,Moderate,No,51.65,"$73,700","$38,066","$37,213",6403,73.95,4735,0,45,36,047
1058.04,Low,No,48.23,"$73,700","$35,546","$34,750",6416,75.98,4875,145,149,36,047
1070.00,Middle,No,110.35,"$73,700","$81,328","$79,509",1141,99.39,1134,220,341,36,047
1078.00,Middle,No,98.46,"$73,700","$72,565","$70,938",3988,97.47,3887,957,857,36,047
1098.00,Moderate,No,65.40,"$73,700","$48,200","$47,125",2160,96.06,2075,107,553,36,047
1104.00,Middle,No,89.58,"$73,700","$66,020","$64,545",4948,98.44,4871,476,1191,36,047
1106.00,Low,No,36.89,"$73,700","$27,188","$26,583",4438,100.00,4438,8,67,36,047
1110.00,Low,No,26.25,"$73,700","$19,346","$18,915",3400,99.74,3391,9,19,36,047
1116.00,Low,No,49.77,"$73,700","$36,680","$35,863",3739,96.58,3611,253,1119,36,047
1118.00,Moderate,No,59.95,"$73,700","$44,183","$43,194",2986,98.66,2946,326,1145,36,047
1120.00,Low,No,31.25,"$73,700","$23,031","$22,520",3221,97.67,3146,294,1027,36,047
1122.00,Low,No,49.89,"$73,700","$36,769","$35,948",3755,94.43,3546,212,874,36,047
1124.00,Moderate,No,70.91,"$73,700","$52,261","$51,094",3399,99.91,3396,368,955,36,047
1126.00,Moderate,No,69.00,"$73,700","$50,853","$49,716",3826,96.16,3679,237,937,36,047
1128.00,Moderate,No,53.55,"$73,700","$39,466","$38,583",3829,94.28,3610,404,1378,36,047
1130.00,Moderate,No,56.78,"$73,700","$41,847","$40,915",4386,100.00,4386,314,904,36,047
1132.00,Moderate,No,79.18,"$73,700","$58,356","$57,054",1917,100.00,1917,375,631,36,047
1134.00,Low,No,32.53,"$73,700","$23,975","$23,438",3107,99.32,3086,34,141,36,047
1142.01,Moderate,No,73.83,"$73,700","$54,413","$53,194",1748,94.45,1651,337,593,36,047
1142.02,Moderate,No,64.39,"$73,700","$47,455","$46,392",2656,98.68,2621,256,542,36,047
1144.00,Low,No,41.81,"$73,700","$30,814","$30,129",2587,98.92,2559,107,440,36,047
1146.00,Low,No,43.09,"$73,700","$31,757","$31,047",3119,99.07,3090,239,759,36,047
1150.00,Middle,No,81.49,"$73,700","$60,058","$58,712",2776,99.39,2759,200,819,36,047
1152.00,Moderate,No,52.98,"$73,700","$39,046","$38,176",3213,99.13,3185,231,853,36,047
1156.00,Low,No,30.49,"$73,700","$22,471","$21,971",4154,99.66,4140,86,503,36,047
1158.00,Moderate,No,71.71,"$73,700","$52,850","$51,667",2938,98.54,2895,372,904,36,047
1160.00,Moderate,No,51.25,"$73,700","$37,771","$36,926",2139,100.00,2139,289,612,36,047
1162.00,Moderate,No,62.28,"$73,700","$45,900","$44,872",2073,99.81,2069,386,770,36,047
1164.00,Moderate,No,58.49,"$73,700","$43,107","$42,143",3104,98.90,3070,359,895,36,047
1166.00,Low,No,49.40,"$73,700","$36,408","$35,594",2865,97.45,2792,194,958,36,047
1168.00,Moderate,No,58.06,"$73,700","$42,790","$41,833",1579,97.21,1535,82,623,36,047
1170.00,Moderate,No,50.73,"$73,700","$37,388","$36,556",1606,96.01,1542,109,487,36,047
1172.01,Moderate,No,76.53,"$73,700","$56,403","$55,139",2536,97.56,2474,292,713,36,047
1172.02,Middle,No,81.54,"$73,700","$60,095","$58,750",3121,96.19,3002,305,1151,36,047
1174.00,Moderate,No,73.73,"$73,700","$54,339","$53,125",4268,97.54,4163,384,1408,36,047
1176.01,Moderate,No,64.77,"$73,700","$47,735","$46,667",3037,95.19,2891,202,756,36,047
1176.02,Moderate,No,52.39,"$73,700","$38,611","$37,750",2800,96.86,2712,185,933,36,047
1178.00,Moderate,No,60.82,"$73,700","$44,824","$43,819",1665,97.84,1629,110,558,36,047
1180.00,Unknown,No,0.00,"$73,700",$0,$0,0,0.00,0,0,0,36,047
1182.01,Moderate,No,68.37,"$73,700","$50,389","$49,259",3054,93.88,2867,203,917,36,047
1182.02,Moderate,No,64.83,"$73,700","$47,780","$46,713",2765,93.63,2589,362,958,36,047
1184.00,Moderate,No,70.28,"$73,700","$51,796","$50,638",5428,93.85,5094,586,1713,36,047
1186.00,Moderate,No,50.72,"$73,700","$37,381","$36,546",2790,94.30,2631,263,932,36,047
1188.00,Moderate,No,51.38,"$73,700","$37,867","$37,024",4519,96.68,4369,242,1104,36,047
1190.00,Low,No,43.59,"$73,700","$32,126","$31,411",2611,99.43,2596,213,629,36,047
1192.00,Moderate,No,60.97,"$73,700","$44,935","$43,929",3231,97.12,3138,272,1090,36,047
1194.00,Moderate,No,58.51,"$73,700","$43,122","$42,157",3626,100.00,3626,371,1240,36,047
1196.00,Moderate,No,50.68,"$73,700","$37,351","$36,519",4864,99.42,4836,416,1564,36,047
1198.00,Low,No,42.42,"$73,700","$31,264","$30,565",3538,97.12,3436,133,844,36,047
1200.00,Low,No,47.64,"$73,700","$35,111","$34,327",2230,94.71,2112,135,544,36,047
1202.00,Moderate,No,70.96,"$73,700","$52,298","$51,125",2057,93.29,1919,257,531,36,047
1208.00,Moderate,No,53.10,"$73,700","$39,135","$38,264",8566,98.65,8450,641,1893,36,047
1210.00,Low,No,39.27,"$73,700","$28,942","$28,295",4258,98.71,4203,0,20,36,047
1214.00,Low,No,33.47,"$73,700","$24,667","$24,120",4465,99.53,4444,0,48,36,047
1220.00,Middle,No,80.95,"$73,700","$59,660","$58,328",5573,100.00,5573,381,1576,36,047
1237.00,Low,No,41.68,"$73,700","$30,718","$30,035",6522,16.36,1067,198,434,36,047
1502.00,Upper,No,157.97,"$73,700","$116,424","$113,816",2946,35.34,1041,542,908,36,047
1522.00,Upper,No,132.72,"$73,700","$97,815","$95,625",3755,62.64,2352,623,742,36,047
9901.00,Unknown,No,0.00,"$73,700",$0,$0,0,0.00,0,0,0,36,047
0194.00,Low,No,37.39,"$73,700","$27,556","$26,941",6861,95.06,6522,105,248,36,061
0195.00,Upper,No,224.15,"$73,700","$165,199","$161,494",7608,34.38,2616,928,25,36,061
0196.00,Moderate,No,56.87,"$73,700","$41,913","$40,977",4327,90.34,3909,19,39,36,061
0197.01,Unknown,No,0.00,"$73,700",$0,$0,939,54.21,509,0,23,36,061
0197.02,Middle,No,90.17,"$73,700","$66,455","$64,969",2127,67.18,1429,203,53,36,061
0198.00,Upper,No,138.83,"$73,700","$102,318","$100,023",2513,85.79,2156,407,160,36,061
0199.00,Upper,No,201.97,"$73,700","$148,852","$145,515",9722,36.37,3536,853,140,36,061
0200.00,Upper,No,133.37,"$73,700","$98,294","$96,094",3176,76.98,2445,344,513,36,061
0201.01,Upper,No,209.49,"$73,700","$154,394","$150,938",1807,45.66,825,56,6,36,061
0201.02,Middle,No,86.43,"$73,700","$63,699","$62,273",4290,76.90,3299,240,146,36,061
0203.00,Moderate,No,74.48,"$73,700","$54,892","$53,661",3142,45.19,1420,22,5,36,061
0205.00,Upper,No,216.87,"$73,700","$159,833","$156,250",5069,31.76,1610,256,34,36,061
0206.00,Middle,No,80.65,"$73,700","$59,439","$58,110",2949,88.23,2602,190,406,36,061
0207.01,Middle,No,107.24,"$73,700","$79,036","$77,266",3392,47.76,1620,48,0,36,061
0208.00,Moderate,No,70.51,"$73,700","$51,966","$50,804",5320,78.21,4161,459,708,36,061
0209.01,Low,No,49.38,"$73,700","$36,393","$35,577",4064,96.51,3922,47,38,36,061
0210.00,Low,No,42.84,"$73,700","$31,573","$30,870",7084,95.31,6752,287,17,36,061
0211.00,Upper,No,128.08,"$73,700","$94,395","$92,283",10211,64.86,6623,1105,298,36,061
0212.00,Middle,No,80.48,"$73,700","$59,314","$57,986",4412,92.91,4099,33,9,36,061
0213.03,Moderate,No,52.21,"$73,700","$38,479","$37,616",6087,89.26,5433,89,79,36,061
0214.00,Moderate,No,67.31,"$73,700","$49,607","$48,500",3007,94.45,2840,21,45,36,061
0215.00,Moderate,No,56.12,"$73,700","$41,360","$40,439",3756,85.81,3223,19,21,36,061
0216.00,Middle,No,80.47,"$73,700","$59,306","$57,979",8413,75.57,6358,574,246,36,061
0217.03,Unknown,No,0.00,"$73,700",$0,$0,8,0.00,0,4,4,36,061
0218.00,Moderate,No,52.07,"$73,700","$38,376","$37,516",7569,81.04,6134,261,326,36,061
0219.00,Low,No,35.22,"$73,700","$25,957","$25,381",6401,96.13,6153,51,35,36,061
0220.00,Moderate,No,77.40,"$73,700","$57,044","$55,771",5379,85.41,4594,407,569,36,061
0221.02,Moderate,No,73.73,"$73,700","$54,339","$53,125",2351,77.92,1832,371,201,36,061
0222.00,Middle,No,85.66,"$73,700","$63,131","$61,719",3089,72.45,2238,318,440,36,061
0223.01,Moderate,No,51.97,"$73,700","$38,302","$37,450",7967,87.32,6957,175,77,36,061
0223.02,Low,No,37.78,"$73,700","$27,844","$27,224",3432,87.53,3004,0,14,36,061
0224.00,Low,No,42.58,"$73,700","$31,381","$30,684",7962,93.82,7470,122,343,36,061
0225.00,Moderate,No,75.45,"$73,700","$55,607","$54,364",10269,86.58,8891,465,100,36,061
0226.00,Moderate,No,63.25,"$73,700","$46,615","$45,571",4235,89.73,3800,218,483,36,061
0227.00,Middle,No,85.94,"$73,700","$63,338","$61,920",5319,81.63,4342,423,650,36,061
0228.00,Moderate,No,78.71,"$73,700","$58,009","$56,714",5814,87.67,5097,446,836,36,061
0229.00,Low,No,49.56,"$73,700","$36,526","$35,709",8598,85.26,7331,247,188,36,061
0230.00,Moderate,No,70.93,"$73,700","$52,275","$51,108",9259,91.91,8510,68,343,36,061
0231.00,Moderate,No,62.19,"$73,700","$45,834","$44,810",6890,78.85,5433,277,521,36,061
0232.00,Low,No,41.76,"$73,700","$30,777","$30,091",8370,96.76,8099,135,199,36,061
0233.00,Moderate,No,66.73,"$73,700","$49,180","$48,079",6808,83.08,5656,268,299,36,061
0234.00,Moderate,No,59.98,"$73,700","$44,205","$43,214",5225,91.52,4782,169,0,36,061
0235.01,Moderate,No,53.69,"$73,700","$39,570","$38,689",6647,89.81,5970,383,218,36,061
0235.02,Low,No,42.31,"$73,700","$31,182","$30,484",1840,86.96,1600,12,16,36,061
0236.00,Moderate,No,59.02,"$73,700","$43,498","$42,528",7004,99.11,6942,527,157,36,061
0237.00,Moderate,No,53.66,"$73,700","$39,547","$38,667",7450,88.09,6563,178,80,36,061
0238.01,Upper,No,151.85,"$73,700","$111,913","$109,410",9403,58.22,5474,527,97,36,061
0238.02,Upper,No,272.00,"$73,700","$200,464","$195,972",2380,51.68,1230,39,16,36,061
0239.00,Moderate,No,65.62,"$73,700","$48,362","$47,283",2810,92.35,2595,87,27,36,061
0240.00,Unknown,No,0.00,"$73,700",$0,$0,1688,80.75,1363,0,0,36,061
0241.00,Moderate,No,67.72,"$73,700","$49,910","$48,792",7911,89.18,7055,549,129,36,061
0242.00,Low,No,36.72,"$73,700","$27,063","$26,458",3972,95.39,3789,25,76,36,061
0243.01,Moderate,No,51.15,"$73,700","$37,698","$36,853",3926,86.07,3379,71,150,36,061
0243.02,Low,No,36.05,"$73,700","$26,569","$25,976",7239,99.23,7183,0,71,36,061
0245.00,Moderate,No,53.21,"$73,700","$39,216","$38,337",16231,94.63,15360,124,99,36,061
0247.00,Moderate,No,59.60,"$73,700","$43,925","$42,944",7960,84.64,6737,356,192,36,061
0249.00,Moderate,No,58.41,"$73,700","$43,048","$42,083",1324,95.09,1259,21,10,36,061
0251.00,Moderate,No,53.55,"$73,700","$39,466","$38,583",2629,89.39,2350,24,102,36,061
0253.00,Moderate,No,56.24,"$73,700","$41,449","$40,522",12189,84.90,10349,45,74,36,061
0255.00,Moderate,No,72.60,"$73,700","$53,506","$52,313",5420,70.98,3847,90,44,36,061
0257.00,Middle,No,110.10,"$73,700","$81,144","$79,327",4446,73.91,3286,550,281,36,061
0259.00,Moderate,No,72.14,"$73,700","$53,167","$51,979",4155,83.47,3468,657,61,36,061
0261.00,Low,No,48.29,"$73,700","$35,590","$34,798",13496,97.41,13147,41,152,36,061
0263.00,Low,No,39.95,"$73,700","$29,443","$28,784",9715,92.73,9009,15,143,36,061
0265.00,Moderate,No,78.39,"$73,700","$57,773","$56,484",8056,73.11,5890,363,94,36,061
0267.00,Moderate,No,69.94,"$73,700","$51,546","$50,391",2342,50.21,1176,4,27,36,061
0269.00,Low,No,48.45,"$73,700","$35,708","$34,908",8651,93.25,8067,160,220,36,061
0271.00,Moderate,No,66.55,"$73,700","$49,047","$47,951",9704,73.15,7098,217,126,36,061
0273.00,Middle,No,112.74,"$73,700","$83,089","$81,228",6935,40.84,2832,740,51,36,061
0275.00,Upper,No,147.63,"$73,700","$108,803","$106,367",3712,43.97,1632,755,42,36,061
0277.00,Low,No,44.93,"$73,700","$33,113","$32,375",7558,90.00,6802,0,14,36,061
0279.00,Moderate,No,62.96,"$73,700","$46,402","$45,365",11069,84.64,9369,270,101,36,061
0281.00,Upper,No,212.22,"$73,700","$156,406","$152,901",3190,25.92,827,343,43,36,061
0283.00,Moderate,No,68.28,"$73,700","$50,322","$49,196",7720,81.58,6298,567,110,36,061
0285.00,Moderate,No,53.67,"$73,700","$39,555","$38,673",7778,91.68,7131,0,61,36,061
0287.00,Moderate,No,70.48,"$73,700","$51,944","$50,781",4135,69.60,2878,57,35,36,061
0291.00,Low,No,46.75,"$73,700","$34,455","$33,684",12337,97.19,11990,122,40,36,061
0293.00,Low,No,45.48,"$73,700","$33,519","$32,774",9381,94.00,8818,18,99,36,061
0295.00,Middle,No,102.43,"$73,700","$75,491","$73,798",8164,72.80,5943,300,50,36,061
0297.00,Unknown,No,0.00,"$73,700",$0,$0,48,100.00,48,0,0,36,061
0299.00,Low,No,40.64,"$73,700","$29,952","$29,286",4581,97.49,4466,5,66,36,061
0303.00,Moderate,No,62.95,"$73,700","$46,394","$45,357",4670,68.87,3216,137,58,36,061
0307.00,Upper,No,136.22,"$73,700","$100,394","$98,144",3495,42.75,1494,757,29,36,061
0309.00,Low,No,47.65,"$73,700","$35,118","$34,336",9398,90.90,8543,274,406,36,061
0311.00,Unknown,No,0.00,"$73,700",$0,$0,0,0.00,0,0,0,36,061
0317.03,Upper,No,346.99,"$73,700","$255,732","$250,001",8875,30.17,2678,205,12,36,061
0317.04,Upper,No,292.93,"$73,700","$215,889","$211,053",6887,41.35,2848,1235,138,36,061
0319.00,Unknown,No,0.00,"$73,700",$0,$0,0,0.00,0,0,0,36,061
0231.02,Low,No,26.64,"$113,100","$30,130","$27,647",4667,94.73,4421,520,1081,06,075
0231.03,Low,No,20.38,"$113,100","$23,050","$21,144",2922,96.89,2831,62,485,06,075
0232.00,Low,No,43.44,"$113,100","$49,131","$45,066",4355,92.93,4047,721,1308,06,075
0233.00,Moderate,No,66.37,"$113,100","$75,064","$68,854",3218,92.51,2977,590,752,06,075
0234.00,Low,No,35.17,"$113,100","$39,777","$36,488",2976,97.41,2899,382,716,06,075
0251.00,Middle,No,99.08,"$113,100","$112,059","$102,794",3422,50.06,1713,982,1282,06,075
0252.00,Upper,No,123.12,"$113,100","$139,249","$127,731",5948,47.71,2838,1351,2157,06,075
0253.00,Middle,No,111.45,"$113,100","$126,050","$115,625",4574,46.81,2141,673,1437,06,075
0254.01,Middle,No,109.64,"$113,100","$124,003","$113,750",3309,54.31,1797,566,1227,06,075
0254.02,Upper,No,139.61,"$113,100","$157,899","$144,844",3080,48.12,1482,823,1141,06,075
0254.03,Moderate,No,73.38,"$113,100","$82,993","$76,133",5154,77.34,3986,782,1268,06,075
0255.00,Middle,No,100.47,"$113,100","$113,632","$104,235",9303,80.63,7501,2005,2577,06,075
0256.00,Moderate,No,79.04,"$113,100","$89,394","$82,000",5648,83.69,4727,1188,1726,06,075
0257.01,Moderate,No,75.78,"$113,100","$85,707","$78,624",5074,86.76,4402,1002,1419,06,075
0257.02,Moderate,No,58.98,"$113,100","$66,706","$61,194",4911,93.14,4574,581,1174,06,075
0258.00,Moderate,No,60.93,"$113,100","$68,912","$63,214",2035,88.75,1806,344,517,06,075
0259.00,Middle,No,101.31,"$113,100","$114,582","$105,104",4249,77.81,3306,1046,1479,06,075
0260.01,Moderate,No,62.60,"$113,100","$70,801","$64,946",5751,89.60,5153,809,1560,06,075
0260.02,Moderate,No,77.08,"$113,100","$87,177","$79,967",3497,75.24,2631,746,1031,06,075
0260.03,Moderate,No,62.32,"$113,100","$70,484","$64,653",4976,87.24,4341,892,1442,06,075
0260.04,Moderate,No,64.02,"$113,100","$72,407","$66,422",5015,89.47,4487,680,1207,06,075
0261.00,Moderate,No,65.33,"$113,100","$73,888","$67,778",6934,91.97,6377,1107,1864,06,075
0262.00,Moderate,No,72.79,"$113,100","$82,325","$75,517",7746,90.30,6995,1339,1953,06,075
0263.01,Moderate,No,54.40,"$113,100","$61,526","$56,438",4750,85.28,4051,778,1315,06,075
0263.02,Moderate,No,71.08,"$113,100","$80,391","$73,750",4785,85.60,4096,933,1339,06,075
0263.03,Moderate,No,70.72,"$113,100","$79,984","$73,375",5218,87.72,4577,735,1192,06,075
0264.01,Low,No,45.28,"$113,100","$51,212","$46,975",3937,96.52,3800,723,1024,06,075
0264.02,Moderate,No,77.30,"$113,100","$87,426","$80,197",4407,89.18,3930,816,1218,06,075
0264.03,Moderate,No,52.58,"$113,100","$59,468","$54,554",3655,96.14,3514,583,1078,06,075
0264.04,Low,No,49.25,"$113,100","$55,702","$51,100",2377,97.94,2328,350,670,06,075
0301.01,Middle,No,117.39,"$113,100","$132,768","$121,793",4895,40.45,1980,593,1362,06,075
0301.02,Upper,No,136.70,"$113,100","$154,608","$141,823",5095,35.64,1816,1046,1449,06,075
0302.01,Upper,No,122.09,"$113,100","$138,084","$126,667",4233,39.81,1685,462,1293,06,075
0302.02,Middle,No,110.19,"$113,100","$124,625","$114,320",4467,47.77,2134,459,1294,06,075
0303.01,Upper,No,133.84,"$113,100","$151,373","$138,850",6101,56.11,3423,1355,2348,06,075
0303.02,Upper,No,147.25,"$113,100","$166,540","$152,763",4171,59.05,2463,1133,1436,06,075
0304.00,Upper,No,160.13,"$113,100","$181,107","$166,125",5373,52.19,2804,1536,1936,06,075
0305.00,Upper,No,121.09,"$113,100","$136,953","$125,625",2820,51.45,1451,740,925,06,075
0306.00,Upper,No,150.82,"$113,100","$170,577","$156,471",2243,44.81,1005,751,894,06,075
0307.00,Upper,No,126.75,"$113,100","$143,354","$131,500",6952,49.08,3412,2141,2792,06,075
0308.00,Upper,No,149.00,"$113,100","$168,519","$154,583",5681,49.45,2809,1727,2148,06,075
0309.00,Upper,No,146.34,"$113,100","$165,511","$151,824",6788,54.88,3725,2040,2448,06,075
0310.00,Upper,No,133.97,"$113,100","$151,520","$138,984",3674,54.55,2004,992,1288,06,075
0311.00,Middle,No,110.42,"$113,100","$124,885","$114,559",6616,55.18,3651,1542,2340,06,075
0312.01,Moderate,No,77.33,"$113,100","$87,460","$80,231",7110,84.26,5991,1137,1798,06,075
0312.02,Middle,No,81.09,"$113,100","$91,713","$84,125",3213,88.20,2834,587,891,06,075
0313.01,Middle,No,92.77,"$113,100","$104,923","$96,250",4594,83.65,3843,1040,1377,06,075
0313.02,Moderate,No,64.72,"$113,100","$73,198","$67,147",6376,87.22,5561,1272,1688,06,075
0314.00,Moderate,No,63.14,"$113,100","$71,411","$65,508",6968,90.38,6298,1172,1899,06,075
0326.01,Middle,No,99.40,"$113,100","$112,421","$103,125",4638,63.48,2944,708,1621,06,075
0326.02,Middle,No,95.61,"$113,100","$108,135","$99,191",4523,66.31,2999,673,1536,06,075
0327.00,Middle,No,98.26,"$113,100","$111,132","$101,941",6950,67.73,4707,1585,2320,06,075
0328.01,Middle,No,102.86,"$113,100","$116,335","$106,719",4171,73.17,3052,791,1372,06,075
0328.02,Middle,No,86.22,"$113,100","$97,515","$89,453",4060,80.64,3274,949,1420,06,075
0329.01,Middle,No,83.86,"$113,100","$94,846","$87,000",5608,74.32,4168,1240,1825,06,075
0329.02,Middle,No,104.94,"$113,100","$118,687","$108,875",4264,77.98,3325,989,1376,06,075
0330.00,Middle,No,91.81,"$113,100","$103,837","$95,250",8227,64.86,5336,1549,2595,06,075
0331.00,Upper,No,122.14,"$113,100","$138,140","$126,711",4630,69.83,3233,1276,1567,06,075
0332.01,Unknown,No,0.00,"$113,100",$0,$0,3967,56.79,2253,0,127,06,075
0332.03,Moderate,No,67.40,"$113,100","$76,229","$69,923",3935,53.16,2092,0,466,06,075
0332.04,Moderate,No,65.81,"$113,100","$74,431","$68,281",3933,67.38,2650,0,379,06,075
0351.00,Middle,No,103.03,"$113,100","$116,527","$106,890",8691,68.71,5972,1678,2776,06,075
0352.01,Middle,No,88.29,"$113,100","$99,856","$91,594",5775,64.33,3715,1224,1779,06,075
0352.02,Middle,No,80.96,"$113,100","$91,566","$83,993",4571,58.70,2683,599,1446,06,075
0353.00,Moderate,No,76.60,"$113,100","$86,635","$79,472",7395,76.59,5664,1777,2417,06,075
0354.00,Middle,No,92.53,"$113,100","$104,651","$96,000",7022,66.39,4662,1401,2271,06,075
0401.00,Middle,No,101.78,"$113,100","$115,113","$105,592",4491,41.84,1879,404,1356,06,075
0402.00,Middle,No,112.73,"$113,100","$127,498","$116,958",5711,51.37,2934,711,1558,06,075
0426.01,Middle,No,82.24,"$113,100","$93,013","$85,321",4027,56.15,2261,375,1179,06,075
0426.02,Middle,No,95.18,"$113,100","$107,649","$98,750",3375,51.88,1751,437,989,06,075
0427.00,Middle,No,96.62,"$113,100","$109,277","$100,243",5049,56.96,2876,779,1752,06,075
0428.00,Upper,No,201.22,"$113,100","$227,580","$208,750",2491,35.33,880,691,923,06,075
0451.00,Middle,No,94.49,"$113,100","$106,868","$98,036",4964,53.08,2635,726,1524,06,075
0452.00,Moderate,No,77.94,"$113,100","$88,150","$80,857",7259,52.46,3808,1011,2282,06,075
0476.00,Middle,No,98.02,"$113,100","$110,861","$101,691",5451,58.10,3167,673,2018,06,075
0477.01,Moderate,No,79.39,"$113,100","$89,790","$82,371",4259,63.18,2691,717,1639,06,075
0477.02,Middle,No,93.23,"$113,100","$105,443","$96,726",4121,62.17,2562,685,1341,06,075
0478.01,Middle,No,85.11,"$113,100","$96,259","$88,304",4186,62.33,2609,708,1454,06,075
0478.02,Middle,No,87.30,"$113,100","$98,736","$90,577",4065,70.68,2873,561,1275,06,075
0479.01,Middle,No,91.33,"$113,100","$103,294","$94,750",6865,59.13,4059,1537,2178,06,075
0479.02,Middle,No,91.07,"$113,100","$103,000","$94,479",3722,55.16,2053,721,1268,06,075
0601.00,Upper,No,186.13,"$113,100","$210,513","$193,095",3681,17.93,660,23,931,06,075
0604.00,Moderate,No,68.55,"$113,100","$77,530","$71,125",1634,44.43,726,155,134,06,075
0605.02,Low,No,23.39,"$113,100","$26,454","$24,269",3417,96.63,3302,202,513,06,075
0607.00,Upper,No,130.37,"$113,100","$147,448","$135,250",9979,60.93,6080,1524,122,06,075
0610.00,Middle,No,99.35,"$113,100","$112,365","$103,068",4587,87.44,4011,934,996,06,075
0611.00,Low,No,22.80,"$113,100","$25,787","$23,654",4527,96.55,4371,84,170,06,075
0612.00,Moderate,No,54.14,"$113,100","$61,232","$56,167",4296,89.97,3865,465,971,06,075
0614.00,Middle,No,119.23,"$113,100","$134,849","$123,693",6140,52.30,3211,1154,1923,06,075
0615.00,Upper,No,165.22,"$113,100","$186,864","$171,406",12511,50.50,6318,2729,251,06,075
9802.00,Upper,No,129.22,"$113,100","$146,148","$134,063",330,37.27,123,25,75,06,075
9803.00,Unknown,No,0.00,"$113,100",$0,$0,78,6.41,5,0,20,06,075
9804.01,Unknown,No,0.00,"$113,100",$0,$0,0,0.00,0,0,0,06,075
9805.01,Low,No,22.80,"$113,100","$25,787","$23,654",880,92.95,818,83,109,06,075
9806.00,Unknown,No,0.00,"$113,100",$0,$0,487,88.91,433,103,142,06,075
9809.00,Upper,No,121.29,"$113,100","$137,179","$125,833",271,56.83,154,17,48,06,075
9901.00,Unknown,No,0.00,"$113,100",$0,$0,0,0.00,0,0,0,06,075
0075.02,Low,No,24.81,"$107,600","$26,696","$26,495",5361,98.96,5305,321,1023,11,001
0075.03,Low,No,30.73,"$107,600","$33,065","$32,813",2694,98.55,2655,298,585,11,001
0075.04,Low,No,15.97,"$107,600","$17,184","$17,055",2780,99.50,2766,208,627,11,001
0076.01,Low,No,43.02,"$107,600","$46,290","$45,938",4182,97.75,4088,815,1732,11,001
0076.03,Moderate,No,52.66,"$107,600","$56,662","$56,224",3950,93.85,3707,812,1148,11,001
0076.04,Moderate,No,58.56,"$107,600","$63,011","$62,524",3766,96.26,3625,540,862,11,001
0076.05,Low,No,40.67,"$107,600","$43,761","$43,421",3609,97.98,3536,324,482,11,001
0077.03,Low,No,24.20,"$107,600","$26,039","$25,841",5267,100.00,5267,498,1169,11,001
0077.07,Low,No,47.00,"$107,600","$50,572","$50,183",4423,100.00,4423,650,1293,11,001
0077.08,Low,No,30.37,"$107,600","$32,678","$32,426",3070,100.00,3070,166,519,11,001
0077.09,Low,No,33.16,"$107,600","$35,680","$35,403",2165,99.12,2146,163,871,11,001
0078.03,Low,No,37.11,"$107,600","$39,930","$39,620",3473,98.91,3435,576,1212,11,001
0078.04,Low,No,49.28,"$107,600","$53,025","$52,614",3214,99.53,3199,430,721,11,001
0078.06,Low,No,43.50,"$107,600","$46,806","$46,452",2080,97.26,2023,292,672,11,001
0078.07,Low,No,47.47,"$107,600","$51,078","$50,682",2314,99.96,2313,367,563,11,001
0078.08,Low,No,37.66,"$107,600","$40,522","$40,208",4289,99.51,4268,642,1171,11,001
0078.09,Low,No,38.77,"$107,600","$41,717","$41,400",2805,97.61,2738,701,996,11,001
0079.01,Low,No,47.85,"$107,600","$51,487","$51,094",3951,81.19,3208,549,1387,11,001
0079.03,Moderate,No,54.24,"$107,600","$58,362","$57,917",1825,83.01,1515,512,888,11,001
0080.01,Upper,No,140.32,"$107,600","$150,984","$149,811",3184,49.37,1572,934,1259,11,001
0080.02,Middle,No,108.82,"$107,600","$117,090","$116,184",3546,40.89,1450,1023,1294,11,001
0081.00,Upper,No,193.97,"$107,600","$208,712","$207,094",3212,24.94,801,749,1197,11,001
0082.00,Upper,No,190.92,"$107,600","$205,430","$203,833",2929,18.23,534,603,938,11,001
0083.01,Upper,No,172.40,"$107,600","$185,502","$184,063",2383,26.56,633,563,927,11,001
0083.02,Upper,No,149.69,"$107,600","$161,066","$159,821",2409,28.77,693,542,805,11,001
0084.02,Upper,No,127.03,"$107,600","$136,684","$135,625",2133,51.34,1095,505,729,11,001
0084.10,Middle,No,102.31,"$107,600","$110,086","$109,231",1355,53.80,729,342,629,11,001
0087.01,Middle,No,113.08,"$107,600","$121,674","$120,729",2311,69.45,1605,418,866,11,001
0087.02,Moderate,No,57.37,"$107,600","$61,730","$61,250",1930,88.13,1701,373,568,11,001
0088.02,Low,No,49.56,"$107,600","$53,327","$52,917",4598,83.01,3817,860,1807,11,001
0088.03,Low,No,19.53,"$107,600","$21,014","$20,859",2148,76.77,1649,91,484,11,001
0088.04,Low,No,48.12,"$107,600","$51,777","$51,375",2442,91.85,2243,350,1285,11,001
0089.03,Low,No,22.24,"$107,600","$23,930","$23,750",3465,93.97,3256,336,1028,11,001
0089.04,Low,No,39.26,"$107,600","$42,244","$41,915",3046,95.34,2904,202,931,11,001
0090.00,Moderate,No,67.71,"$107,600","$72,856","$72,292",3049,97.08,2960,735,758,11,001
